fecha,product_name,category_off,perecedero,ventas,precio,en_promocion,en_temporada,temp_inicio_mes,temp_fin_mes
2025-01-05,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.13,0,0,,
2025-01-06,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,55.0,0,0,,
2025-01-07,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,51.2,0,0,,
2025-01-08,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,50.89,0,0,,
2025-01-09,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,52.88,0,0,,
2025-01-10,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,56.85,0,0,,
2025-01-11,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,55.65,0,0,,
2025-01-12,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,58.03,0,0,,
2025-01-13,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.53,0,0,,
2025-01-14,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,53.97,0,0,,
2025-01-15,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,50.38,0,0,,
2025-01-16,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,53.82,0,0,,
2025-01-17,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.9,0,0,,
2025-01-18,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,53.26,0,0,,
2025-01-19,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.34,0,0,,
2025-01-20,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,57.37,0,0,,
2025-01-21,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,53.2,0,0,,
2025-01-22,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.8,0,0,,
2025-01-23,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,57.63,0,0,,
2025-01-24,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,59.47,0,0,,
2025-01-25,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,54.67,0,0,,
2025-01-26,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.76,0,0,,
2025-01-27,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,47.93,0,0,,
2025-01-28,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,56.31,0,0,,
2025-01-29,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.31,0,0,,
2025-01-30,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,53.97,0,0,,
2025-01-31,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,55.7,0,0,,
2025-02-01,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,55.93,0,0,,
2025-02-02,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,50.22,0,0,,
2025-02-03,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,56.55,0,0,,
2025-02-04,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.1,0,0,,
2025-02-05,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.89,0,0,,
2025-02-06,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,54.06,0,0,,
2025-02-07,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,56.43,0,0,,
2025-02-08,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,60.31,0,0,,
2025-02-09,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,51.76,0,0,,
2025-02-10,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,54.41,0,0,,
2025-02-11,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,50.87,0,0,,
2025-02-12,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.35,0,0,,
2025-02-13,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,57.08,0,0,,
2025-02-14,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,5,50.64,0,0,,
2025-02-15,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,54.87,0,0,,
2025-02-16,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,55.01,0,0,,
2025-02-17,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,50.84,0,0,,
2025-02-18,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,56.42,0,0,,
2025-02-19,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,56.12,0,0,,
2025-02-20,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,58.14,0,0,,
2025-02-21,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,55.54,0,0,,
2025-02-22,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,57.48,0,0,,
2025-02-23,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.96,0,0,,
2025-02-24,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,56.66,0,0,,
2025-02-25,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.15,0,0,,
2025-02-26,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,42.3,1,0,,
2025-02-27,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.49,0,0,,
2025-02-28,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,57.49,0,0,,
2025-03-01,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.83,0,0,,
2025-03-02,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.85,0,0,,
2025-03-03,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.72,0,0,,
2025-03-04,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,50.22,0,0,,
2025-03-05,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,53.11,0,0,,
2025-03-06,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,48.94,0,0,,
2025-03-07,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,53.06,0,0,,
2025-03-08,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,55.13,0,0,,
2025-03-09,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.39,0,0,,
2025-03-10,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.08,0,0,,
2025-03-11,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,59.07,0,0,,
2025-03-12,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.3,0,0,,
2025-03-13,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,59.23,0,0,,
2025-03-14,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,56.85,0,0,,
2025-03-15,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,44.22,1,0,,
2025-03-16,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,57.03,0,0,,
2025-03-17,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,59.26,0,0,,
2025-03-18,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,55.59,0,0,,
2025-03-19,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,57.32,0,0,,
2025-03-20,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.02,0,0,,
2025-03-21,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,43.73,1,0,,
2025-03-22,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,57.74,0,0,,
2025-03-23,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,53.4,0,0,,
2025-03-24,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,60.89,0,0,,
2025-03-25,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,53.39,0,0,,
2025-03-26,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,42.7,1,0,,
2025-03-27,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,57.92,0,0,,
2025-03-28,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,4,52.5,0,0,,
2025-03-29,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,56.9,0,0,,
2025-03-30,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,4,47.79,0,0,,
2025-03-31,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,55.59,0,0,,
2025-04-01,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,55.89,0,0,,
2025-04-02,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.73,0,0,,
2025-04-03,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,54.62,0,0,,
2025-04-04,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.41,0,0,,
2025-04-05,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,42.47,1,0,,
2025-04-06,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,50.89,0,0,,
2025-04-07,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.14,0,0,,
2025-04-08,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.87,0,0,,
2025-04-09,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,4,51.27,0,0,,
2025-04-10,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.1,0,0,,
2025-04-11,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,50.3,0,0,,
2025-04-12,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,52.37,0,0,,
2025-04-13,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.4,0,0,,
2025-04-14,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,53.86,0,0,,
2025-04-15,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,50.1,0,0,,
2025-04-16,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,52.07,0,0,,
2025-04-17,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.66,0,0,,
2025-04-18,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,52.3,0,0,,
2025-04-19,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.32,0,0,,
2025-04-20,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,4,55.02,0,0,,
2025-04-21,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,52.64,0,0,,
2025-04-22,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,43.79,1,0,,
2025-04-23,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.51,0,0,,
2025-04-24,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,53.23,0,0,,
2025-04-25,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.36,0,0,,
2025-04-26,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,45.42,1,0,,
2025-04-27,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.55,0,0,,
2025-04-28,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,56.62,0,0,,
2025-04-29,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,55.41,0,0,,
2025-04-30,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,49.21,0,0,,
2025-05-01,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.47,0,0,,
2025-05-02,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,52.88,0,0,,
2025-05-03,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,55.98,0,0,,
2025-05-04,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,4,44.35,1,0,,
2025-05-05,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,49.69,0,0,,
2025-05-06,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,56.71,0,0,,
2025-05-07,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.87,0,0,,
2025-05-08,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,52.11,0,0,,
2025-05-09,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.64,0,0,,
2025-05-10,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,57.16,0,0,,
2025-05-11,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,4,54.47,0,0,,
2025-05-12,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,55.69,0,0,,
2025-05-13,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.61,0,0,,
2025-05-14,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.38,0,0,,
2025-05-15,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,57.21,0,0,,
2025-05-16,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,51.48,0,0,,
2025-05-17,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,50.96,0,0,,
2025-05-18,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,50.62,0,0,,
2025-05-19,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,55.08,0,0,,
2025-05-20,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,55.74,0,0,,
2025-05-21,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.46,0,0,,
2025-05-22,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,56.33,0,0,,
2025-05-23,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,56.99,0,0,,
2025-05-24,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.22,0,0,,
2025-05-25,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.45,0,0,,
2025-05-26,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,49.62,0,0,,
2025-05-27,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,50.7,0,0,,
2025-05-28,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,55.15,0,0,,
2025-05-29,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.19,0,0,,
2025-05-30,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,56.78,0,0,,
2025-05-31,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,45.35,1,0,,
2025-06-01,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.9,0,0,,
2025-06-02,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,51.86,0,0,,
2025-06-03,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.04,0,0,,
2025-06-04,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,57.96,0,0,,
2025-06-05,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,51.14,0,0,,
2025-06-06,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,58.48,0,0,,
2025-06-07,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,45.41,1,0,,
2025-06-08,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,52.67,0,0,,
2025-06-09,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.01,0,0,,
2025-06-10,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.38,0,0,,
2025-06-11,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,60.35,0,0,,
2025-06-12,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,60.99,0,0,,
2025-06-13,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.27,0,0,,
2025-06-14,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,59.39,0,0,,
2025-06-15,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,53.02,0,0,,
2025-06-16,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,55.4,0,0,,
2025-06-17,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,56.7,0,0,,
2025-06-18,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,44.15,1,0,,
2025-06-19,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.12,0,0,,
2025-06-20,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,56.11,0,0,,
2025-06-21,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,51.49,0,0,,
2025-06-22,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.76,0,0,,
2025-06-23,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,56.02,0,0,,
2025-06-24,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,57.51,0,0,,
2025-06-25,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,55.53,0,0,,
2025-06-26,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,51.77,0,0,,
2025-06-27,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,53.36,0,0,,
2025-06-28,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,52.42,0,0,,
2025-06-29,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.8,0,0,,
2025-06-30,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,60.08,0,0,,
2025-07-01,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,55.21,0,0,,
2025-07-02,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,59.52,0,0,,
2025-07-03,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,52.46,0,0,,
2025-07-04,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,57.83,0,0,,
2025-07-05,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,55.9,0,0,,
2025-07-06,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,54.36,0,0,,
2025-07-07,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.13,0,0,,
2025-07-08,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,50.43,0,0,,
2025-07-09,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.03,0,0,,
2025-07-10,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,52.08,0,0,,
2025-07-11,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,53.9,0,0,,
2025-07-12,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,55.91,0,0,,
2025-07-13,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,48.68,0,0,,
2025-07-14,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,51.2,0,0,,
2025-07-15,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.7,0,0,,
2025-07-16,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,52.86,0,0,,
2025-07-17,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,56.12,0,0,,
2025-07-18,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.48,0,0,,
2025-07-19,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.78,0,0,,
2025-07-20,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,53.81,0,0,,
2025-07-21,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,49.36,0,0,,
2025-07-22,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,56.57,0,0,,
2025-07-23,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.2,0,0,,
2025-07-24,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.86,0,0,,
2025-07-25,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,52.76,0,0,,
2025-07-26,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.55,0,0,,
2025-07-27,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,56.16,0,0,,
2025-07-28,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,58.11,0,0,,
2025-07-29,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,60.6,0,0,,
2025-07-30,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,55.4,0,0,,
2025-07-31,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,52.31,0,0,,
2025-08-01,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,51.55,0,0,,
2025-08-02,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,51.09,0,0,,
2025-08-03,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,54.53,0,0,,
2025-08-04,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,49.52,0,0,,
2025-08-05,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,56.14,0,0,,
2025-08-06,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,51.18,0,0,,
2025-08-07,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,52.54,0,0,,
2025-08-08,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.21,0,0,,
2025-08-09,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,59.52,0,0,,
2025-08-10,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,55.05,0,0,,
2025-08-11,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.51,0,0,,
2025-08-12,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,58.5,0,0,,
2025-08-13,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.83,0,0,,
2025-08-14,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,43.72,1,0,,
2025-08-15,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,54.54,0,0,,
2025-08-16,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,41.37,1,0,,
2025-08-17,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,52.51,0,0,,
2025-08-18,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,50.53,0,0,,
2025-08-19,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,51.22,0,0,,
2025-08-20,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.72,0,0,,
2025-08-21,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,49.37,0,0,,
2025-08-22,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,57.01,0,0,,
2025-08-23,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,3,51.19,0,0,,
2025-08-24,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,1,55.47,0,0,,
2025-08-25,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,54.22,0,0,,
2025-08-26,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,2,59.09,0,0,,
2025-08-27,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.25,0,0,,
2025-08-28,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,0,53.27,0,0,,
